tid,rpid,code,name,time,type,content
209741732,8021102124,szzs,上证指数,2015-11-05 01:24:56,reply,!
771806840,,szzs,上证指数,2018-07-10 09:48:07,title,2800点要得而复失啦……[滴汗][滴汗]
202804672,8000645057,szzs,上证指数,2015-09-17 10:39:42,reply,傻逼玩意，今天跌停你会说什么。尼玛怎么不去死呢，真不要脸
696992491,8491287838,szzs,上证指数,2017-08-29 13:08:26,reply,获薄利解了两只，如果能全部解套再也不玩了[赞][赞][赞][鼓掌][鼓掌]
188697968,7922693915,szzs,上证指数,2015-07-22 15:48:38,reply,[赞][赞][赞]
614238871,8401144690,szzs,上证指数,2017-03-10 14:40:13,reply,謝老师[献花][赞]
767289352,8706156038,szzs,上证指数,2018-06-19 13:23:23,reply,闭眼买股票
187055975,7914600375,szzs,上证指数,2015-07-17 12:20:13,reply,猪肉价格这两月是上涨了40%左右。但这不说明金融危机来了，只是单一商品。猪肉价格有它的周期性，去年猪肉不得价，现在民间养猪的少了，收不上生猪猪肉价格就会上涨，价格上涨养猪的人我了到时价格又会回调了。
446324403,8291657288,szzs,上证指数,2016-09-04 20:02:23,reply,"对人尊称为兄,礼也,技术第一,下周周k为短期....."
782871768,,szzs,上证指数,2018-09-13 11:13:49,content,股市 股市都是泪 心在痛血在流何处是尽头
696324481,8501435263,szzs,上证指数,2017-09-16 23:55:05,reply,T+0快来了
238518103,8127654674,szzs,上证指数,2016-01-13 14:08:42,reply,了对
265319256,8149971142,szzs,上证指数,2016-03-05 22:12:53,reply,哈哈，长短兄比我想象中的要瘦一点 不是说头像保留一个礼拜吗
549626921,,szzs,上证指数,2016-09-08 13:47:59,title,发新股抬经济是饮鸩止渴！
203276346,8002105761,szzs,上证指数,2015-09-19 10:25:26,reply,楼主太扯了，说的这个地量有依据吗？每次牛熊转换后地量都会比牛市启动前抬高数倍，楼主用静止的眼光看地量和天量是错误的。我倒觉得地量也就在1300-1600亿之间。
195707672,,szzs,上证指数,2015-08-18 14:20:15,title,刺激！继续！
262244864,,szzs,上证指数,2016-02-25 14:39:34,title,太高兴了，做空成功………哈哈……跌死你们
783238835,,szzs,上证指数,2018-09-16 19:11:21,title,因为中国房价不会下跌，人们有钱就买房子
604559750,8395332032,szzs,上证指数,2017-02-25 09:26:50,reply,我就在你身边。[微笑][献花]
640785071,8435405826,szzs,上证指数,2017-05-11 15:09:27,reply,有个逼的养老金
161158368,7801010860,szzs,上证指数,2015-04-27 11:18:24,reply,国家要让股市走慢牛是要有智慧和策略的
206477668,8011424208,szzs,上证指数,2015-10-15 21:39:02,reply,现在开始听纯的音乐了 ＜陪你一起看草原＞
212508189,8027369433,szzs,上证指数,2015-11-12 15:39:48,reply,古人云：家、国、天下
409169004,,szzs,上证指数,2016-05-31 10:21:16,content,又是外资成功抄底 又是外资成功抄底
199718580,,szzs,上证指数,2015-09-01 14:54:40,content,今天又是几百股跌停啊！！！？？？ 今天又是几百股跌停啊！！！？？？
239014251,8123299354,szzs,上证指数,2016-01-06 09:23:03,reply,2850很快就破，最迟下周
696379648,8490427389,szzs,上证指数,2017-08-27 15:31:10,reply,俺找你个大色狼去看牛郎织女星乍样？ 俺已经给你颈上准备好钢圈锁链套和链子，牵着你灰太狼去那座彩桥好不好？[大笑][大笑][大笑][大笑][大笑]
240938677,,szzs,上证指数,2016-01-11 14:11:05,content,专家都不在谈股票了，散了吧 专家都不在谈股票了，散了吧
198598766,,szzs,上证指数,2015-08-27 14:12:49,content,砸起来速度倒是很快 砸起来速度倒是很快
184486054,,szzs,上证指数,2015-07-08 15:00:00,title,救市终极一招：跌停板的幅度由10%改为0%
196344720,7969470199,szzs,上证指数,2015-08-20 11:11:24,reply,知心爱人28211： 这波熊市，，，，，，，，，，，，，，，，，2600左右
241155629,,szzs,上证指数,2016-01-11 22:05:09,content,我大宗交易和协议转给a，，a再拿这些去融券，然后。你们懂的，，哈哈。。还没懂就继 我大宗交易和协议转给a，，a再拿这些去融券，然后。你们懂的，，哈哈。。还没懂就继续买吧，哈哈
573198936,,szzs,上证指数,2016-11-27 09:56:26,title,2800以来一直空仓好痛苦坚信会跌下来不信邪！
347203161,,szzs,上证指数,2016-04-25 09:55:06,title,垃圾堆
734845108,,szzs,上证指数,2017-12-06 13:19:02,title,危机来了
310689189,,szzs,上证指数,2016-04-07 14:13:38,content,压力释放完毕，开始上涨，明天下周大洋 压力释放完毕，开始上涨，明天下周大洋
549024861,8628729845,szzs,上证指数,2017-11-08 18:02:28,reply,613盘整的时空数据，35个交易日大盘的衡量空间 是3380+70=3450点，今天大盘到达3435点惊奇么
186944153,7913695198,szzs,上证指数,2015-07-16 21:51:16,reply,看楼主还影响力3星呢，开降落伞从6000米高空下落到1800米，和自由落体从5100米掉到3800，要是你选择你就哪个？开降落伞那个？
243802572,,szzs,上证指数,2016-01-19 13:57:13,content,kuai pao !!!
215909413,,399001,深证成指,2015-11-14 14:15:43,content,股乐 上月入股市， 清仓乐煞人。 贪心追高者， 都是买套人！
777442424,,szzs,上证指数,2018-08-09 11:01:18,title,这周末得发多少新股才这样拉呀
728418969,,szzs,上证指数,2017-11-15 11:35:45,content,抄你妈B，明赚点数暗亏钱，只亏不赚的交易系统，高超的设计技巧登峰造极 前无古人后 抄你妈B，明赚点数暗亏钱，只亏不赚的交易系统，高超的设计技巧登峰造极 前无古人后无来者(*?)(?*)
559984221,,szzs,上证指数,2016-10-19 10:49:35,title,今天会放量下跌吗？
309422437,8169925725,szzs,上证指数,2016-04-06 23:21:46,reply,[献花]
768783743,,szzs,上证指数,2018-06-26 09:56:40,content,缺口都没补，还不跑？ 缺口都没补，还不跑？
544698103,8284900374,szzs,上证指数,2016-08-29 11:49:59,reply,你俩真是冤家
389025711,8203708798,szzs,上证指数,2016-05-14 23:20:06,reply,全世界都一样
179786666,,szzs,上证指数,2015-06-24 11:03:31,content,安心持股大盘继续上攻短线重回新高 下跌就是买入时[胜利][买入]
210433450,,szzs,上证指数,2015-11-04 09:56:00,title,放量上涨100点，能吗？
771851895,,szzs,上证指数,2018-07-10 11:15:50,title,响应号召，不能入市，入了就是强盗[大笑][大笑][大笑]
244768370,8132607182,szzs,上证指数,2016-01-22 15:39:10,reply,没有动 但是也没抄底 没得差价赚 成本还是老高
317535683,,szzs,上证指数,2016-04-12 01:40:59,content,一句话，明天不要大幅杀跌就好 一句话，明天不要大幅杀跌就好
618002935,8405565152,szzs,上证指数,2017-03-17 19:23:29,reply,2969唱空，3千3唱多的第一傻逼！迷路之狗，牛！[大笑][大笑][大笑][大笑][大笑][不赞][不赞][不赞][不赞]
629796467,8423011525,szzs,上证指数,2017-04-18 00:18:47,reply,刚应酬回来，看见你帖子在置顶，进来瞧瞧，全是熟人[滴汗][大笑]
580077702,8369682281,szzs,上证指数,2016-12-18 20:25:34,reply,晚上好、周末愉快！[微笑]
172691714,7841845879,szzs,上证指数,2015-06-02 13:50:15,reply,先到了5000再说
564825979,,szzs,上证指数,2016-11-03 10:59:20,title,拿有价值的股，看到的是机构减持。拿庄家高高在上的妖股，又怕被庄玩死。这就是当今现
418713609,,szzs,上证指数,2016-06-13 14:07:45,content,，世界悲加油 ，世界悲加油
655720932,,szzs,上证指数,2017-06-15 14:04:25,content,美联储连续4次加息还没有影响我们可能吗 [无语]供参考
763539349,8700192251,szzs,上证指数,2018-05-31 02:29:00,reply,怎么把话反着说了？你遇见我，是你的荣幸。 引我进股市的人，是成都一个捡垃圾的老太婆。 确实是冥冥之中自有定数。不可思议呀！
292183871,8164706675,szzs,上证指数,2016-03-29 09:31:05,reply,[献花][献花][献花][献花][献花][献花][献花][献花]
375156643,,szzs,上证指数,2016-05-05 20:35:58,content,行家点金：牛股，002205 国统股份 002205 国统股份明天直线拉升，想要牛股的可以短站我
191783225,7941155680,szzs,上证指数,2015-08-01 17:37:20,reply,放开小额期指才是真正拯救普通小散户之好办法！ 以0.1手为交易单位，门槛为十万元，其它不变。
206892953,,399001,深证成指,2015-10-16 17:41:17,title,别让罗杂皮这个极端疯子跑了，跑了也要捉回来！
142424170,7731121124,399001,深证成指,2015-01-19 17:30:36,reply,畜牲! 只有畜牲才能做出这样的政策
383495852,,399001,深证成指,2016-05-10 09:46:53,content,没人惊慌失措，所谓的惊慌失措 不过是机构制造的障眼法[大笑] 没人惊慌失措，所谓的惊慌失措 不过是机构制造的障眼法[大笑]
198895027,7981784464,szzs,上证指数,2015-08-28 14:35:40,reply,不买 就是不买，这种上涨兔子尾巴长不了！
357050734,,szzs,上证指数,2016-04-29 09:31:39,content,今天下跌理由充分，跌吧 哈哈哈
620259903,,szzs,上证指数,2017-03-23 13:28:38,content,恐慌 [卖出]
545731224,,szzs,上证指数,2016-08-29 10:12:19,content,跳吧不要装B了。 跳吧不要装B了。
588688661,8384078697,szzs,上证指数,2017-01-16 17:29:44,reply,这个影响不大把！属个股现象，现在只所以瞪眼装逼说扩容跟指数无关，就是大盘还在3100点够高，如果现在是2500 恐怕一个敢装逼这么说的都没有，这个赌场之所以能上能下，完全靠一张嘴。
195493977,7965887761,szzs,上证指数,2015-08-17 23:56:22,reply,老师！帮忙看看航天机电
643786169,,szzs,上证指数,2017-05-18 10:10:55,content,市场热点会不会由雄安概念转向网络安全，要倍加关注啊 市场热点会不会由雄安概念转向网络安全，要倍加关注啊
497026522,8256066414,szzs,上证指数,2016-07-30 14:16:04,reply,兄台周末愉快！风筝有揖了。.
198566271,7979876349,399001,深证成指,2015-08-27 13:24:57,reply,其实期指本身没有罪过，只是个工具而已。
730718913,8664447416,szzs,上证指数,2018-01-24 16:06:08,reply,全球牛市集体降临
696004853,,szzs,上证指数,2017-08-25 13:38:38,content,大盘无量大涨，小心尾市砸盘。 大盘无量大涨，小心尾市砸盘。
769151899,8709048167,szzs,上证指数,2018-06-28 09:00:34,reply,老是相对的，疯妹相对于我这个老疯子，嫩的一塌糊涂，哈哈哈哈哈
744001211,,szzs,上证指数,2018-01-30 14:14:46,title,上周不是都说大牛市来了吗？！
659086537,,szzs,上证指数,2017-06-22 10:38:26,title,50拉的有心无力，出货无人接盘。死水一潭
197901655,,szzs,上证指数,2015-08-25 15:54:27,title,先下手为强，货战争已经开打！
782689102,,szzs,上证指数,2018-09-12 11:34:47,content,你妈5浪6浪完成，阶段底，根本不按套路出牌 你妈5浪6浪完成，阶段底，根本不按套路出牌
588276870,,szzs,上证指数,2017-01-15 09:52:25,content,放开股指期货之日就是散户离开股市之时[减仓][减仓][减仓][看空][看空][看 放开股指期货之日就是散户离开股市之时[便便][便便][便便][减仓][减仓][减仓][看空][看空][看空]
768432538,,szzs,上证指数,2018-06-24 17:23:37,content,周末降准，下周一又可以割韭菜了 周末降准，下周一又可以割韭菜了
732011005,8642657649,szzs,上证指数,2017-12-01 10:41:24,reply,[微笑][胜利]
746916271,,szzs,上证指数,2018-02-23 13:15:38,content,开启鬼市，这样好，久练成钢。消灭上巿公司。 开启鬼市，这样好，久练成钢。消灭上巿公司。
198866009,7981616953,szzs,上证指数,2015-08-28 12:39:28,reply,恒指最低要到3800 现在相当于A股的6月份
442924592,8240011538,szzs,上证指数,2016-07-08 10:50:04,reply,你吸了吗？
402211903,8212192046,szzs,上证指数,2016-05-25 16:03:09,reply,我也空仓，动不动说暴跌是忽悠散户割肉吧，居心何在。当然，聪明人能看出现在向上空间不大，不要说2900，2880都很难到，就算大盘要下一台阶也是等20线缓慢下压，强点会中阳触碰。长期看不管低点在哪，下半年有一波到3300左右的行情，现在是2800，如果被深套，割肉请三思，但现在并不是好的进场点位
649048044,8444403084,szzs,上证指数,2017-05-31 14:42:59,reply,治标不治本
209858673,8018977663,szzs,上证指数,2015-11-01 17:34:51,reply,你当股民都是印钞机？钱都亏完了连裤衩还要抢？
183339915,,szzs,上证指数,2015-07-06 12:00:59,title,护盘只护自家大院？愚蠢或自私？
602504739,8388384727,szzs,上证指数,2017-02-07 13:39:12,reply,小蜗牛，今天重仓300582，什么时候能解套[哭]
767357509,,szzs,上证指数,2018-06-19 14:50:37,content,2780见，加油 2780见，加油
181925531,7889729409,szzs,上证指数,2015-07-02 09:45:27,reply,为广大投资者利益，我呼吁到累死都行！
741416274,,szzs,上证指数,2018-01-15 13:10:53,content,上证见证奇迹的一刻即将来临 上证见证奇迹的一刻即将来临
183373187,,szzs,上证指数,2015-07-06 13:19:35,content,上午全部牺牲了。 多头主力太笨蛋。高。开把一手好牌给打死了。哪有先来炸弹的。把空方也给逼的狗急跳墙。今天不能拉起。多方将彻底失败，猪一样 的操盘。[亏大了]
310870518,8170574811,szzs,上证指数,2016-04-07 19:12:12,reply,坚定自己的信念不错
335560862,8182345280,szzs,上证指数,2016-04-21 23:43:02,reply,中石化 作为稳定股跌得时候就是表现时候 这股民都知道其实都知道就没什么好说的 明天就4.9元位置 过去安心拿着 跌破4.8跟着跑吧 用指标看7成4.8到4.9左右磨蹭 大秦铁路作为大盘股就是磨蹭 前期低点6.4相对点数2600左右指数 现在股指2900那么就去判断6.40就是他的强支撑这股给我感觉即使明天就是大跌也会去死守6.4
395516023,,szzs,上证指数,2016-05-19 09:44:39,title,五浪拉升
183138556,,szzs,上证指数,2015-07-05 14:42:49,title,明日请假看大盘激战，并亲自参与二级市场厮杀
706306970,8503214099,szzs,上证指数,2017-09-20 12:12:53,reply,信息不真实， 那就以诈骗罪论处。 追究刑责，而不是罚几十万了事。
195914632,7968716158,szzs,上证指数,2015-08-19 21:44:46,reply,呵呵，SB真多！！
140729243,7762945969,szzs,上证指数,2015-03-02 10:39:30,reply,[献花]
182121062,7890078363,szzs,上证指数,2015-07-02 12:37:46,reply,好的
203611775,8003577129,szzs,上证指数,2015-09-22 09:47:40,reply,呵呵
197559586,7975614939,szzs,上证指数,2015-08-25 07:12:41,reply,抢反弹吗
745283351,,szzs,上证指数,2018-02-06 09:27:20,content,很厉害哈哈哈 很厉害哈哈哈
200856403,7992954254,szzs,上证指数,2015-09-08 09:07:33,reply,O(∩_∩)O哈哈~
765778079,,szzs,上证指数,2018-06-11 14:18:01,content,恐慌盘已到 恐慌盘已到
541635487,,szzs,上证指数,2016-08-25 09:50:36,content,千古漂绿 千古漂绿
761208535,,szzs,上证指数,2018-05-18 14:41:56,title,今天收盘站在3193点上方，下周可以短线操作。
555949217,8315155816,399001,深证成指,2016-09-30 10:29:02,reply,2b
374440140,,szzs,上证指数,2016-05-05 10:45:14,content,都跑了，资金天天净流出，股市已成空壳。 4
411104517,,szzs,上证指数,2016-06-01 10:25:52,content,欧洲杯开幕还有9天！体育彩票龙头将井喷！ 欧洲杯开幕还有9天！体育彩票龙头将井喷！
402192689,,szzs,上证指数,2016-05-25 13:55:26,title,美股大涨不跟着涨！美股大跌跟着跌！这傻逼
187752831,7917891937,szzs,上证指数,2015-07-19 22:01:02,reply,非诚勿扰。 [1]~~、交易过程 由你自己掌控。 [2]，周期2-6个交易日 [3]收益在6％-20％，先盈利后分成。
208769105,8015998534,szzs,上证指数,2015-10-27 11:10:42,reply,早上大跌要买，早上大涨要卖！下午大涨不追，下午大跌次日买！早上大跌不割，不涨不跌睡觉
238977198,8126491638,szzs,上证指数,2016-01-11 16:00:38,reply,老师有空在谈谈大盘吧！
181855895,,szzs,上证指数,2015-07-01 14:10:22,title,看来今天祖国还是红不了
182796988,7893465393,szzs,上证指数,2015-07-04 07:05:45,reply,我也是
563608707,8344167274,szzs,上证指数,2016-11-04 19:24:46,reply,[献花][献花]
143058391,7782899542,szzs,上证指数,2015-04-02 15:07:49,reply,总体来看，今日市场早盘虽然高开有所回落，但市场热情依旧，个股表现抢眼。而创业板则再度大幅上涨，不断创出历史新高。午后大盘若是放量大涨，则4000点有望快速拿下。但现在市场面临最大的不确定因素则是本月的新股密集发布，故近期是大涨还是调整，今日走势异常关键。
197266219,,szzs,上证指数,2015-08-24 09:08:57,title,去年跌到1800时候他都不入市还往死里踩，这次3600点股价高时入市真脑子有病，
501200583,,szzs,上证指数,2016-07-31 20:56:08,title,炒股炒出大麻烦 日本养老金巨亏512亿美元
385249274,8199676525,szzs,上证指数,2016-05-11 09:42:11,reply,开了10手空单！ 这是爷的规矩！从不多开！
242208766,,szzs,上证指数,2016-01-14 09:06:10,title,今天大盘绝地逢生，有望暴力反弹，券商保险板块业绩大增，有望成为反弹急先锋
180377008,,szzs,上证指数,2015-06-26 09:38:10,title,必破4200点
368935819,8202011771,szzs,上证指数,2016-05-13 03:10:49,reply,晓晨3535 影响力 吧龄 2.9年 发表于 2016-05-08 8:13:24 这句话可能存留的时间不长，请朋友们记下我的溦、信平台、kdj019，最精致的大盘观点！速度关注！
768035790,8708624200,szzs,上证指数,2018-06-26 21:59:35,reply,以后不要动不动就讲什么一年十倍的话，那只是你的幻想，不要当真，自己幻想一下就好了，别讲出来 真正的老股民一看你讲这话，就会直接在心里骂你SB的，我劝你是为你好 要知道那什么钱涌的小女孩，还认为一周30%的收益都嫌少呢！！！！！
563929640,8340960579,szzs,上证指数,2016-11-01 08:59:46,reply,说了半天都是废话
202402570,,szzs,上证指数,2015-09-15 15:23:30,title,牛市一年就完蛋了，靠，想想漫长的熊市后下一次会是用什么噱头。 以为这次是改革红利
502924875,,szzs,上证指数,2016-08-01 13:28:03,title,涨不涨看000413
413366621,,szzs,上证指数,2016-06-03 11:09:15,content,期指一开还要下跌300点。 期指一开还要下跌300点。
225391353,8099080034,szzs,上证指数,2015-11-25 14:16:50,reply,步履蹒跚
744859305,8668363154,szzs,上证指数,2018-02-03 20:39:43,reply,投资是实际点位为王，你的买点在哪？为什么买？你懂多少？是你自己的问题，学习多少？
392296126,,szzs,上证指数,2016-05-17 08:29:31,title,希望和期待带来紧张，恐惧亦如此。 [拜神][拜神][拜神][拜神][拜神][拜神
392574392,,szzs,上证指数,2016-05-17 11:23:14,title,…没救了，
781260913,,szzs,上证指数,2018-09-03 11:16:01,title,顶不住了
628742865,,szzs,上证指数,2017-04-14 13:46:49,title,说好的V呢
566281889,8345938462,szzs,上证指数,2016-11-08 09:20:29,reply,欧美外围股市迎来全线飘红， 欧美股市大涨，美国股市三大股指大涨2%以上，纳斯达克指数领涨，涨2.37%，微软大涨2.95%，亚马逊大涨3.96%
200676903,,szzs,上证指数,2015-09-07 13:32:54,content,不破不立，规律不可违！ 破而立，更健康！ 不破不立，规律不可违！ 破而立，更健康！
234933330,,szzs,上证指数,2015-12-24 14:36:46,title,明天跌到3500点附近
210416033,8103452966,szzs,上证指数,2015-12-02 15:10:36,reply,[献花][献花][献花][献花][献花][献花]
190258046,,szzs,上证指数,2015-07-27 14:00:58,title,尤其这样还不如早点完蛋， 人心思变
205943645,8009818839,szzs,上证指数,2015-10-12 16:15:00,reply,老大，你的博粉前来报道！
142690805,,szzs,上证指数,2015-01-20 13:36:56,title,尼玛，中午才有机会没卖
701738533,8497325471,szzs,上证指数,2017-09-10 09:21:08,reply,搞这两个帖子，形成这个观点，耗费我那么多时间，害我起床晚点。
548614600,8292657514,szzs,上证指数,2016-09-05 20:24:14,reply,[赞]
184383606,,szzs,上证指数,2015-07-08 12:49:20,content,昨天跌停买入，认为能挣钱，奶奶滴，又停了。 昨天跌停买入，认为能挣钱，奶奶滴，又停了。
246299845,,szzs,上证指数,2016-01-28 14:14:01,content,2：08-2：09的股指抛单是谁的 2：08-2：09的股指抛单是谁的
436679295,,szzs,上证指数,2016-07-04 09:31:51,title,放量下跌，准备好后事吧
653990584,8451357661,szzs,上证指数,2017-06-14 08:09:09,reply,老师，早上好！[赞][赞][赞][献花][献花][献花]
778081937,8721231509,szzs,上证指数,2018-08-14 00:11:16,reply,挣财大哥俺嫂子说哥哥离世了，太突然了说是8月9日离世的。
242768204,8131077563,szzs,上证指数,2016-01-20 07:28:01,reply,[鼓掌]
208017071,,szzs,上证指数,2015-10-22 21:02:51,title,昨天大跌忘了！今天只不过是缩量反弹，高兴得捡到宝了，明天还是有回吐机率大，只相信
188865321,,szzs,上证指数,2015-07-22 13:30:48,title,国家队出手二点拉升！
316144620,,szzs,上证指数,2016-04-11 09:18:46,content,忽悠得不错，高开！出货！ 忽悠得不错，高开！出货！
191458406,8167663070,szzs,上证指数,2016-04-01 21:57:50,reply,[鼓掌]
208517287,,szzs,上证指数,2015-10-26 10:11:47,content,开天大笑话！！！！！ 开天大笑话！！！！！
736179144,,szzs,上证指数,2017-12-12 11:10:03,content,切记没有量不玩！让他们自己玩 切记没有量不玩！让他们自己玩
583787110,,szzs,上证指数,2016-12-29 13:15:01,content,603036如通股份！新股[抄底][抄底][抄底][抄底][抄底][抄底][抄底 603036如通股份！新股[抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底]
202001621,7997946240,szzs,上证指数,2015-09-14 11:13:18,reply,醒醒吧，还在做梦，我看你是不见棺才不掉泪
563321951,8337842132,szzs,上证指数,2016-10-28 21:29:26,reply,你在撒谎，和尚能有一个儿子就已经是违法的了，还两儿子。
271005471,,399001,深证成指,2016-03-16 10:50:42,content,奇葩股市 [大笑]
208426444,8015087934,szzs,上证指数,2015-10-25 14:46:48,reply,到1700点……可以有“新”故事！！！
402234083,8212144306,szzs,上证指数,2016-05-25 15:10:47,reply,赌
774642696,8716617939,szzs,上证指数,2018-07-26 12:18:41,reply,补到倾家荡产帮人家出逃吗[为什么]
744718180,8667768798,szzs,上证指数,2018-02-02 03:04:52,reply,你可以去吃屎了
204808070,8006665957,szzs,上证指数,2015-09-29 11:21:40,reply,祸从口出，楼主摊上大事了
734893922,,szzs,上证指数,2017-12-06 14:48:38,title,今天下午收到证券公司电话，让我不要卖股票，说是维稳需要，我去年买了个表！
225174874,8099434796,szzs,上证指数,2015-11-26 08:09:25,reply,评论@Biao1 ：刚刚有点评：先看作洗盘，形态没任何问题，多均线纠缠一起且突破的形态，庄家要出货，今天完全可以趁着利好消息先封死涨停后，出货给敢死队，可以看成是清洗上方套牢盘行为。
249210546,,szzs,上证指数,2016-02-02 12:11:39,content,天天暴涨暴跌国家有毛病 天天暴涨暴跌国家有毛病
533374327,,szzs,上证指数,2016-08-16 10:07:35,title,冲啊！今天大涨
155773383,7803509239,szzs,上证指数,2015-04-29 09:35:59,reply,今天盘整！
749988894,8679608899,szzs,上证指数,2018-03-23 08:35:41,reply,女的破
182961449,7893811605,szzs,上证指数,2015-07-04 14:39:04,reply,本来准备清仓，来了个降息降准，我就留下来还满仓，结果大跌套了。正准备清仓，又来消息说社保入市我定心持有，结果又大跌深套，正准备要清仓又来三大神马的救市又大跌套的死死的，我终于明白，这哪是救世，这分明是怕我跑了呀.....
227193036,8102534327,szzs,上证指数,2015-12-01 14:16:35,reply,你说的是中国的失业率吧
553159645,8308616121,szzs,上证指数,2016-09-23 13:55:54,reply,剑哥对兄弟挺关照的。
407117186,,szzs,上证指数,2016-05-30 13:29:53,content,两条线缠绵在一起 不是大跌就是大涨！别怀疑，我说的都是真理！[微笑][微笑][微 两条线缠绵在一起 不是大跌就是大涨！别怀疑，我说的都是真理！[微笑][微笑][微笑][微笑]
623126203,8425642294,szzs,上证指数,2017-04-21 14:25:23,reply,这种盘中搏杀，买与卖，就在一瞬间。小仓位多跟多做，时间长了，也会出手如电的。即使做错，平仓线下一刀了结，绝不疼的。[大笑][大笑][大笑]
193064732,,szzs,上证指数,2015-08-06 14:43:43,content,证监会，国安局现在正在监视大笔频繁做空者，以后作为替罪羊判罪 证监会，国安局现在正在监视大笔频繁做空者，以后作为替罪羊判罪
289418419,8163934040,szzs,上证指数,2016-03-28 09:20:24,reply,可能今天，指数微涨个股下跌，别说上3000，触摸3000就立马下跌。
263924831,8165810346,szzs,上证指数,2016-03-30 14:20:25,reply,坚决支持，哈哈哈哈10万点更好
205809511,8009195246,szzs,上证指数,2015-10-10 00:35:25,reply,谢谢你给予本帖如此高的评价
757446533,,szzs,上证指数,2018-04-26 14:38:27,content,好，好，好 好，好，好
172739196,,399001,深证成指,2015-06-02 10:24:00,title,你继续拉我继续抛，不信你又拉七连阳[大笑][大笑][大笑]
563531939,8339050614,szzs,上证指数,2016-10-30 15:48:00,reply,又改了，，你们城里人是不是和名字有仇，把改名当游戏，这回过关了吗，，，你是黑社会老大啊，，都是仇家
240932501,,szzs,上证指数,2016-01-11 14:03:12,title,低价股逆势上
741505386,,szzs,上证指数,2018-01-15 18:06:02,content,哈哈，又尼玛一地鸡毛。。。 哈哈，又尼玛一地鸡毛。。。
776764361,,szzs,上证指数,2018-08-06 14:31:42,title,指数能不能跌成负数。。。。
329522878,,szzs,上证指数,2016-04-18 22:18:22,title,看了今晚欧美股市的表现，突然恍惚了：我们是产油国吗？原油跌了，轮到A股敏感地哭了
691248565,,szzs,上证指数,2017-08-10 11:20:15,title,吃泻药了，要一泻千里！！！
548864025,,szzs,上证指数,2016-09-06 14:16:12,title,发套套落[不屑]
639389950,,szzs,上证指数,2017-05-09 11:09:13,content,开始补仓 国家队开始进入
581778420,,szzs,上证指数,2016-12-22 13:14:55,title,一个点比一个点低，看样子还要跌。
736459052,8649434908,szzs,上证指数,2017-12-14 11:04:06,reply,早盘看好的股票没第一时间买入 这边股票要赚钱出 那边股票一下子拉高 索性不买了 空仓淡定看戏。。。。。。[微笑]
548788275,,szzs,上证指数,2016-09-06 11:05:00,content,千万不要上当受骗啊逢高跑，更大阴谋在后面，看成交量下跌是百分之百！ 供参考[傲]
733202169,8676188570,szzs,上证指数,2018-03-11 16:21:11,reply,[不屑]
241887539,,szzs,上证指数,2016-01-13 11:13:26,title,这些置顶的文章都是狗屁！
734800641,8645535787,szzs,上证指数,2017-12-06 15:03:52,reply,今天收红了[大笑][大笑]
229436854,8110967784,szzs,上证指数,2015-12-12 01:33:09,reply,[看空]
554177935,,szzs,上证指数,2016-09-26 09:56:29,content,没人气这是必须的，天天跌，傻逼进来送钱吗 没人气这是必须的，天天跌，傻逼进来送钱吗
577132996,8364426914,szzs,上证指数,2016-12-08 22:55:10,reply,人无信则不立！诚实守信乃做人之根本！ 晚上好！[微笑]
197411195,,szzs,上证指数,2015-08-24 13:03:56,content,吃人不吐骨头 吃人不吐骨头
585903909,8380051406,szzs,上证指数,2017-01-08 15:43:22,reply,没经历过T+O交易的最好别天天嚷着T+O，一旦实施了T+O交易最不利的还是小散!
204692056,8006356465,szzs,上证指数,2015-09-28 16:35:19,reply,有些事知道了太多也是痛苦。。
262177498,,szzs,上证指数,2016-02-25 11:55:00,content,不适合中國國情的新股发行注册制已成為恶意圈钱疯狂抽血的洪水猛獸，是股灾的根本原因 不适合中國國情的新股发行注册制已成為恶意圈钱疯狂抽血的洪水猛獸，是股灾的根本原因之一，注定要失敗！
227164262,8102369802,szzs,上证指数,2015-12-01 10:17:23,reply,老大，生意宝坚定持有不？[为什么][为什么]
445467855,8241501456,szzs,上证指数,2016-07-11 13:17:43,reply,[好困惑][好困惑]
615768350,,szzs,上证指数,2017-03-09 21:21:54,content,刚才的啊 刚才的啊
208327838,8014823105,szzs,上证指数,2015-10-24 10:21:37,reply,002183怡亚通，今天买一19.2亿，下周一你咋看呀 ？51买了
427525950,,szzs,上证指数,2016-06-27 04:30:46,content,多少年了？退市就这么难？套现就这样的轻易？ 多少年了？退市就这么难？套现就这样的轻易？
767434631,,szzs,上证指数,2018-06-19 20:25:36,content,市场由人类构成，理所当然也会根据人类之心理变化而运作，运作之终极目的即为割韭菜 市场由人类构成，理所当然也会根据人类之心理变化而运作，运作之终极目的即为割韭菜 ——因此，韭菜们早就不应该相信自己的眼睛和判断，以及万分“灵敏”的感觉鸟[无语]
630527306,,szzs,上证指数,2017-04-19 09:47:53,title,估计民生银行的问题肯定其他行和保险公司也有！望银监和保监都查一下！风险绝不是一块
654121484,,szzs,上证指数,2017-06-12 14:44:12,content,个股跌成狗，你妈的 个股跌成狗，你妈的
